 ID,PARAM,Date,Value,SYM
08MH024,1,20-06-72,12900,
08MH024,1,21-06-72,12300,
08MH024,1,22-06-72,11600,
08MH024,1,23-06-72,11100,
08MH024,1,24-06-72,10900,
08MH024,1,25-06-72,10800,
08MH024,1,26-06-72,10800,
08MH024,1,27-06-72,10600,
08MH024,1,28-06-72,10500,
08MH024,1,29-06-72,10400,
08MH024,1,30-06-72,10400,
08MH024,1,1/7/72,10300,
08MH024,1,2/7/72,10400,
08MH024,1,3/7/72,10500,
08MH024,1,4/7/72,10300,
08MH024,1,5/7/72,9970,
08MH024,1,6/7/72,9740,
08MH024,1,7/7/72,9600,
08MH024,1,8/7/72,9430,
08MH024,1,9/7/72,9340,
08MH024,1,10/7/72,9170,
08MH024,1,11/7/72,9000,
08MH024,1,12/7/72,9740,
08MH024,1,13-07-72,10700,
08MH024,1,14-07-72,9770,
08MH024,1,15-07-72,9150,
08MH024,1,16-07-72,9000,
08MH024,1,17-07-72,9060,
08MH024,1,18-07-72,9090,
08MH024,1,19-07-72,8950,
08MH024,1,20-07-72,8720,
08MH024,1,21-07-72,8440,
08MH024,1,22-07-72,8180,
08MH024,1,23-07-72,7960,
08MH024,1,24-07-72,7700,
08MH024,1,25-07-72,7480,
08MH024,1,26-07-72,7280,
08MH024,1,27-07-72,7080,
08MH024,1,28-07-72,6940,
08MH024,1,29-07-72,6770,
08MH024,1,30-07-72,6570,
08MH024,1,31-07-72,6370,
08MH024,1,1/8/72,6290,
08MH024,1,2/8/72,6200,
08MH024,1,3/8/72,6030,
08MH024,1,4/8/72,5860,
08MH024,1,5/8/72,5640,
08MH024,1,6/8/72,5490,
08MH024,1,7/8/72,5410,
08MH024,1,8/8/72,5440,
08MH024,1,9/8/72,5440,
08MH024,1,10/8/72,5440,
08MH024,1,11/8/72,5410,
08MH024,1,12/8/72,5350,
08MH024,1,13-08-72,5860,
08MH024,1,14-08-72,5750,
08MH024,1,15-08-72,5550,
08MH024,1,16-08-72,5320,
08MH024,1,17-08-72,5100,
08MH024,1,18-08-72,4840,
08MH024,1,19-08-72,4620,
08MH024,1,20-08-72,4470,
08MH024,1,21-08-72,4390,
08MH024,1,22-08-72,4330,
08MH024,1,23-08-72,4280,
08MH024,1,24-08-72,4160,
08MH024,1,25-08-72,4130,
08MH024,1,26-08-72,4130,
08MH024,1,27-08-72,4080,
08MH024,1,28-08-72,4050,
08MH024,1,29-08-72,3990,
08MH024,1,30-08-72,3990,
08MH024,1,31-08-72,3960,
08MH024,1,1/9/72,3910,
08MH024,1,2/9/72,3820,
08MH024,1,3/9/72,3740,
08MH024,1,4/9/72,3600,
08MH024,1,5/9/72,3450,
08MH024,1,6/9/72,3340,
08MH024,1,7/9/72,3260,
08MH024,1,8/9/72,3170,
08MH024,1,9/9/72,3170,
08MH024,1,10/9/72,3140,
08MH024,1,11/9/72,3060,
08MH024,1,12/9/72,2920,
08MH024,1,13-09-72,2810,
08MH024,1,14-09-72,2720,
08MH024,1,15-09-72,2620,
08MH024,1,16-09-72,2540,
08MH024,1,17-09-72,2490,
08MH024,1,18-09-72,2420,
08MH024,1,19-09-72,2440,
08MH024,1,20-09-72,2490,
08MH024,1,21-09-72,2660,
08MH024,1,22-09-72,2830,
08MH024,1,23-09-72,2710,
08MH024,1,24-09-72,2610,
08MH024,1,25-09-72,2510,
08MH024,1,26-09-72,2440,
08MH024,1,27-09-72,2370,
08MH024,1,28-09-72,2320,
08MH024,1,29-09-72,2250,
08MH024,1,30-09-72,2190,
08MH024,1,1/10/72,2170,
08MH024,1,2/10/72,2160,
08MH024,1,3/10/72,2150,
08MH024,1,4/10/72,2260,
08MH024,1,5/10/72,2440,
08MH024,1,6/10/72,2580,
08MH024,1,7/10/72,2570,
08MH024,1,8/10/72,2450,
08MH024,1,9/10/72,2340,
08MH024,1,10/10/72,2320,
08MH024,1,11/10/72,2360,
08MH024,1,12/10/72,2590,
08MH024,1,13-10-72,2760,
08MH024,1,14-10-72,2640,
08MH024,1,15-10-72,2440,
08MH024,1,16-10-72,2290,
08MH024,1,17-10-72,2190,
08MH024,1,18-10-72,2100,
08MH024,1,19-10-72,2000,
08MH024,1,20-10-72,1950,
08MH024,1,21-10-72,1930,
08MH024,1,22-10-72,1890,
08MH024,1,23-10-72,1890,
08MH024,1,24-10-72,1870,
08MH024,1,25-10-72,1920,
08MH024,1,26-10-72,2120,
08MH024,1,27-10-72,2210,
08MH024,1,28-10-72,2250,
08MH024,1,29-10-72,2270,
08MH024,1,30-10-72,2250,
08MH024,1,31-10-72,2170,
08MH024,1,1/11/72,2050,
08MH024,1,2/11/72,1990,
08MH024,1,3/11/72,2010,
08MH024,1,4/11/72,2090,
08MH024,1,5/11/72,2380,
08MH024,1,6/11/72,2440,
08MH024,1,7/11/72,2390,
08MH024,1,8/11/72,2320,
08MH024,1,9/11/72,2210,
08MH024,1,10/11/72,2150,
08MH024,1,11/11/72,2110,
08MH024,1,12/11/72,2030,
08MH024,1,13-11-72,1960,
08MH024,1,14-11-72,1920,
08MH024,1,15-11-72,1880,
08MH024,1,16-11-72,1820,
08MH024,1,17-11-72,1740,
08MH024,1,18-11-72,1650,
08MH024,1,19-11-72,1610,
08MH024,1,20-11-72,1570,
08MH024,1,21-11-72,1500,
08MH024,1,22-11-72,1450,
08MH024,1,23-11-72,1400,
08MH024,1,24-11-72,1370,
08MH024,1,25-11-72,1340,
08MH024,1,26-11-72,1340,
08MH024,1,27-11-72,1340,
08MH024,1,28-11-72,1370,
08MH024,1,29-11-72,1370,
08MH024,1,30-11-72,1320,
08MH024,1,1/12/72,1290,
08MH024,1,2/12/72,1430,
08MH024,1,3/12/72,1410,E
08MH024,1,4/12/72,1310,E
08MH024,1,5/12/72,1180,E
08MH024,1,6/12/72,1050,E
08MH024,1,7/12/72,872,E
08MH024,1,8/12/72,728,E
08MH024,1,9/12/72,782,E
08MH024,1,10/12/72,725,E
08MH024,1,11/12/72,796,E
08MH024,1,12/12/72,850,E
08MH024,1,13-12-72,886,E
08MH024,1,14-12-72,926,E
08MH024,1,15-12-72,949,E
08MH024,1,16-12-72,983,E
08MH024,1,17-12-72,1020,
08MH024,1,18-12-72,1100,
08MH024,1,19-12-72,1410,
08MH024,1,20-12-72,1720,
08MH024,1,21-12-72,1670,
08MH024,1,22-12-72,1800,
08MH024,1,23-12-72,1820,
08MH024,1,24-12-72,1880,
08MH024,1,25-12-72,1790,
08MH024,1,26-12-72,1920,
08MH024,1,27-12-72,2030,
08MH024,1,28-12-72,1980,
08MH024,1,29-12-72,1870,
08MH024,1,30-12-72,1750,
08MH024,1,31-12-72,1700,E
08MH024,1,1/1/73,1570,
08MH024,1,2/1/73,1570,
08MH024,1,3/1/73,1530,E
08MH024,1,4/1/73,1490,E
08MH024,1,5/1/73,1470,E
08MH024,1,6/1/73,1510,E
08MH024,1,7/1/73,1510,E
08MH024,1,8/1/73,1520,E
08MH024,1,9/1/73,1580,E
08MH024,1,10/1/73,1540,E
08MH024,1,11/1/73,1470,E
08MH024,1,12/1/73,1290,
08MH024,1,13-01-73,1210,
08MH024,1,14-01-73,1140,
08MH024,1,15-01-73,1270,
08MH024,1,16-01-73,1470,
08MH024,1,17-01-73,1560,
08MH024,1,18-01-73,1520,
08MH024,1,19-01-73,1540,
08MH024,1,20-01-73,1460,
08MH024,1,21-01-73,1530,
08MH024,1,22-01-73,1500,
08MH024,1,23-01-73,1490,
08MH024,1,24-01-73,1490,
08MH024,1,25-01-73,1520,
08MH024,1,26-01-73,1500,
08MH024,1,27-01-73,1440,
08MH024,1,28-01-73,1390,
08MH024,1,29-01-73,1350,
08MH024,1,30-01-73,1320,
08MH024,1,31-01-73,1310,
08MH024,1,1/2/73,1270,
08MH024,1,2/2/73,1250,
08MH024,1,3/2/73,1270,
08MH024,1,4/2/73,1250,
08MH024,1,5/2/73,1250,
08MH024,1,6/2/73,1210,
08MH024,1,7/2/73,1150,
08MH024,1,8/2/73,1100,
08MH024,1,9/2/73,1100,
08MH024,1,10/2/73,1070,
08MH024,1,11/2/73,1070,
08MH024,1,12/2/73,1080,
08MH024,1,13-02-73,1060,
08MH024,1,14-02-73,1040,
08MH024,1,15-02-73,1020,
08MH024,1,16-02-73,985,
08MH024,1,17-02-73,1000,
08MH024,1,18-02-73,1070,
08MH024,1,19-02-73,1070,
08MH024,1,20-02-73,1070,
08MH024,1,21-02-73,1060,
08MH024,1,22-02-73,1060,
08MH024,1,23-02-73,1050,
08MH024,1,24-02-73,1050,
08MH024,1,25-02-73,1060,
08MH024,1,26-02-73,1060,
08MH024,1,27-02-73,1120,
08MH024,1,28-02-73,1140,
08MH024,1,1/3/73,1120,
08MH024,1,2/3/73,1130,
08MH024,1,3/3/73,1130,
08MH024,1,4/3/73,1140,
08MH024,1,5/3/73,1130,
08MH024,1,6/3/73,1140,
08MH024,1,7/3/73,1120,
08MH024,1,8/3/73,1120,
08MH024,1,9/3/73,1160,
08MH024,1,10/3/73,1150,
08MH024,1,11/3/73,1170,
08MH024,1,12/3/73,1100,
08MH024,1,13-03-73,1120,
08MH024,1,14-03-73,1120,
08MH024,1,15-03-73,1100,
08MH024,1,16-03-73,1080,
08MH024,1,17-03-73,1100,
08MH024,1,18-03-73,1080,
08MH024,1,19-03-73,1120,
08MH024,1,20-03-73,1120,
08MH024,1,21-03-73,1130,
08MH024,1,22-03-73,1120,
08MH024,1,23-03-73,1120,
08MH024,1,24-03-73,1120,
08MH024,1,25-03-73,1140,
08MH024,1,26-03-73,1160,
08MH024,1,27-03-73,1140,
08MH024,1,28-03-73,1130,
08MH024,1,29-03-73,1160,
08MH024,1,30-03-73,1160,
08MH024,1,31-03-73,1170,
08MH024,1,1/4/73,1170,
08MH024,1,2/4/73,1160,
08MH024,1,3/4/73,1190,
08MH024,1,4/4/73,1190,
08MH024,1,5/4/73,1210,
08MH024,1,6/4/73,1330,
08MH024,1,7/4/73,1360,
08MH024,1,8/4/73,1370,
08MH024,1,9/4/73,1380,
08MH024,1,10/4/73,1420,
08MH024,1,11/4/73,1450,
08MH024,1,12/4/73,1530,
08MH024,1,13-04-73,1650,
08MH024,1,14-04-73,1740,
08MH024,1,15-04-73,1790,
08MH024,1,16-04-73,1830,
08MH024,1,17-04-73,1920,
08MH024,1,18-04-73,1980,
08MH024,1,19-04-73,2020,
08MH024,1,20-04-73,2020,
08MH024,1,21-04-73,2020,
08MH024,1,22-04-73,2050,
08MH024,1,23-04-73,2090,
08MH024,1,24-04-73,2110,
08MH024,1,25-04-73,2200,
08MH024,1,26-04-73,2300,
08MH024,1,27-04-73,2390,
08MH024,1,28-04-73,2460,
08MH024,1,29-04-73,2510,
08MH024,1,30-04-73,2610,
08MH024,1,1/5/73,2720,
08MH024,1,2/5/73,2780,
08MH024,1,3/5/73,2800,
08MH024,1,4/5/73,2920,
08MH024,1,5/5/73,3060,
08MH024,1,6/5/73,3340,
08MH024,1,7/5/73,3680,
08MH024,1,8/5/73,3910,
08MH024,1,9/5/73,4130,
08MH024,1,10/5/73,4390,
08MH024,1,11/5/73,4420,
08MH024,1,12/5/73,4220,
08MH024,1,13-05-73,4050,
08MH024,1,14-05-73,4080,
08MH024,1,15-05-73,4360,
08MH024,1,16-05-73,4760,
08MH024,1,17-05-73,5300,
08MH024,1,18-05-73,5660,
08MH024,1,19-05-73,6430,
08MH024,1,20-05-73,7020,
08MH024,1,21-05-73,7310,
08MH024,1,22-05-73,7420,
08MH024,1,23-05-73,7360,
08MH024,1,24-05-73,7450,
08MH024,1,25-05-73,7530,
08MH024,1,26-05-73,7390,
08MH024,1,27-05-73,7330,
08MH024,1,28-05-73,7480,
08MH024,1,29-05-73,7530,
08MH024,1,30-05-73,7360,
08MH024,1,31-05-73,7110,
08MH024,1,1/6/73,6740,
08MH024,1,2/6/73,6370,
08MH024,1,3/6/73,6200,
08MH024,1,4/6/73,6060,
08MH024,1,5/6/73,5920,
08MH024,1,6/6/73,5920,
08MH024,1,7/6/73,6140,
08MH024,1,8/6/73,6370,
08MH024,1,9/6/73,6650,
08MH024,1,10/6/73,7220,
08MH024,1,11/6/73,7730,
08MH024,1,12/6/73,7870,
08MH024,1,13-06-73,7650,
08MH024,1,14-06-73,7250,
08MH024,1,15-06-73,6710,
08MH024,1,16-06-73,6460,
08MH024,1,17-06-73,6430,
08MH024,1,18-06-73,6400,
08MH024,1,19-06-73,6260,
08MH024,1,20-06-73,6140,
08MH024,1,21-06-73,6230,
08MH024,1,22-06-73,6340,
08MH024,1,23-06-73,6630,
08MH024,1,24-06-73,6740,
08MH024,1,25-06-73,6970,
08MH024,1,26-06-73,7500,
08MH024,1,27-06-73,8130,
08MH024,1,28-06-73,8720,
08MH024,1,29-06-73,8980,
08MH024,1,30-06-73,8810,
08MH024,1,1/7/73,8440,
08MH024,1,2/7/73,7990,
08MH024,1,3/7/73,7590,
08MH024,1,4/7/73,7190,
08MH024,1,5/7/73,6850,
08MH024,1,6/7/73,6570,
08MH024,1,7/7/73,6370,
08MH024,1,8/7/73,6430,
08MH024,1,9/7/73,6540,
08MH024,1,10/7/73,6370,
08MH024,1,11/7/73,6090,
08MH024,1,12/7/73,5800,
08MH024,1,13-07-73,5640,
08MH024,1,14-07-73,5610,E
08MH024,1,15-07-73,5580,E
08MH024,1,16-07-73,5580,E
08MH024,1,17-07-73,5520,E
08MH024,1,18-07-73,5410,
08MH024,1,19-07-73,5470,
08MH024,1,20-07-73,5490,
08MH024,1,21-07-73,5350,
08MH024,1,22-07-73,5800,
08MH024,1,23-07-73,5660,
08MH024,1,24-07-73,5550,
08MH024,1,25-07-73,5470,
08MH024,1,26-07-73,5380,
08MH024,1,27-07-73,5240,
08MH024,1,28-07-73,5130,
08MH024,1,29-07-73,4960,
08MH024,1,30-07-73,4810,
08MH024,1,31-07-73,4730,
08MH024,1,1/8/73,4700,
08MH024,1,2/8/73,4730,
08MH024,1,3/8/73,4760,
08MH024,1,4/8/73,4760,
08MH024,1,5/8/73,4730,
08MH024,1,6/8/73,4730,
08MH024,1,7/8/73,4670,
08MH024,1,8/8/73,4590,
08MH024,1,9/8/73,4590,
08MH024,1,10/8/73,4590,
08MH024,1,11/8/73,4470,
08MH024,1,12/8/73,4330,
08MH024,1,13-08-73,4190,
08MH024,1,14-08-73,4160,
08MH024,1,15-08-73,4110,
08MH024,1,16-08-73,3990,
08MH024,1,17-08-73,3940,
08MH024,1,18-08-73,3850,E
08MH024,1,19-08-73,3740,E
08MH024,1,20-08-73,3600,E
08MH024,1,21-08-73,3450,
08MH024,1,22-08-73,3340,
08MH024,1,23-08-73,3170,
08MH024,1,24-08-73,2970,
08MH024,1,25-08-73,2830,
08MH024,1,26-08-73,2710,
08MH024,1,27-08-73,2600,E
08MH024,1,28-08-73,2540,E
08MH024,1,29-08-73,2490,
08MH024,1,30-08-73,2460,
08MH024,1,31-08-73,2400,E
08MH024,1,1/9/73,2360,
08MH024,1,2/9/73,2290,
08MH024,1,3/9/73,2210,
08MH024,1,4/9/73,2120,
08MH024,1,5/9/73,2050,
08MH024,1,6/9/73,2040,
08MH024,1,7/9/73,2010,
08MH024,1,8/9/73,2040,
08MH024,1,9/9/73,2060,
08MH024,1,10/9/73,2060,
08MH024,1,11/9/73,2100,
08MH024,1,12/9/73,2180,
08MH024,1,13-09-73,2310,
08MH024,1,14-09-73,2400,
08MH024,1,15-09-73,2430,
08MH024,1,16-09-73,2440,
08MH024,1,17-09-73,2420,
08MH024,1,18-09-73,2330,
08MH024,1,19-09-73,2210,
08MH024,1,20-09-73,2110,
08MH024,1,21-09-73,2030,
08MH024,1,22-09-73,1950,
08MH024,1,23-09-73,1900,
08MH024,1,24-09-73,1850,
08MH024,1,25-09-73,1890,
08MH024,1,26-09-73,1920,
08MH024,1,27-09-73,1890,
08MH024,1,28-09-73,1890,
08MH024,1,29-09-73,1890,
08MH024,1,30-09-73,2180,
08MH024,1,1/10/73,2720,
08MH024,1,2/10/73,3090,
08MH024,1,3/10/73,3280,
08MH024,1,4/10/73,3260,
08MH024,1,5/10/73,2890,
08MH024,1,6/10/73,2830,E
08MH024,1,7/10/73,2550,E
08MH024,1,8/10/73,2410,E
08MH024,1,9/10/73,2380,E
08MH024,1,10/10/73,2350,E
08MH024,1,11/10/73,2120,
08MH024,1,12/10/73,2000,
08MH024,1,13-10-73,2020,
08MH024,1,14-10-73,2100,
08MH024,1,15-10-73,1970,
08MH024,1,16-10-73,1980,
08MH024,1,17-10-73,1970,
08MH024,1,18-10-73,1910,
08MH024,1,19-10-73,1890,
08MH024,1,20-10-73,1890,
08MH024,1,21-10-73,1990,
08MH024,1,22-10-73,2120,
08MH024,1,23-10-73,2280,
08MH024,1,24-10-73,2480,
08MH024,1,25-10-73,2670,
08MH024,1,26-10-73,2650,
08MH024,1,27-10-73,2570,
08MH024,1,28-10-73,2720,
08MH024,1,29-10-73,3110,
08MH024,1,30-10-73,3200,
08MH024,1,31-10-73,3620,
08MH024,1,1/11/73,4160,
08MH024,1,2/11/73,4160,
08MH024,1,3/11/73,3790,
08MH024,1,4/11/73,3370,
08MH024,1,5/11/73,3000,
08MH024,1,6/11/73,2690,
08MH024,1,7/11/73,2410,
08MH024,1,8/11/73,2170,
08MH024,1,9/11/73,1940,
08MH024,1,10/11/73,1850,
08MH024,1,11/11/73,1820,
08MH024,1,12/11/73,1920,
08MH024,1,13-11-73,1980,
08MH024,1,14-11-73,2000,
08MH024,1,15-11-73,2000,
08MH024,1,16-11-73,2000,
08MH024,1,17-11-73,2050,
08MH024,1,18-11-73,2020,
08MH024,1,19-11-73,1890,
08MH024,1,20-11-73,1790,
08MH024,1,21-11-73,1750,
08MH024,1,22-11-73,1720,
08MH024,1,23-11-73,1670,
08MH024,1,24-11-73,1650,
08MH024,1,25-11-73,1560,
08MH024,1,26-11-73,1550,
08MH024,1,27-11-73,1510,
08MH024,1,28-11-73,1620,
08MH024,1,29-11-73,1790,
08MH024,1,30-11-73,1740,
08MH024,1,1/12/73,1710,
08MH024,1,2/12/73,1680,
08MH024,1,3/12/73,1620,
08MH024,1,4/12/73,1610,
08MH024,1,5/12/73,1580,
08MH024,1,6/12/73,1540,
08MH024,1,7/12/73,1590,
08MH024,1,8/12/73,1710,
08MH024,1,9/12/73,1670,
08MH024,1,10/12/73,1600,
08MH024,1,11/12/73,1560,
08MH024,1,12/12/73,1650,
08MH024,1,13-12-73,1750,
08MH024,1,14-12-73,1790,
08MH024,1,15-12-73,1710,
08MH024,1,16-12-73,1900,
08MH024,1,17-12-73,2070,
08MH024,1,18-12-73,1970,
08MH024,1,19-12-73,1840,
08MH024,1,20-12-73,1730,
08MH024,1,21-12-73,1760,
08MH024,1,22-12-73,1770,
08MH024,1,23-12-73,1750,
08MH024,1,24-12-73,1670,
08MH024,1,25-12-73,1690,
08MH024,1,26-12-73,1630,
08MH024,1,27-12-73,1590,
08MH024,1,28-12-73,1560,
08MH024,1,29-12-73,1520,
08MH024,1,30-12-73,1470,
08MH024,1,31-12-73,1410,
08MH024,1,1/1/74,1330,
08MH024,1,2/1/74,1260,
08MH024,1,3/1/74,1160,
08MH024,1,4/1/74,1100,
08MH024,1,5/1/74,1030,
08MH024,1,6/1/74,946,
08MH024,1,7/1/74,937,
08MH024,1,8/1/74,960,
08MH024,1,9/1/74,966,
08MH024,1,10/1/74,966,
08MH024,1,11/1/74,963,
08MH024,1,12/1/74,1000,
08MH024,1,13-01-74,1070,
08MH024,1,14-01-74,1110,
08MH024,1,15-01-74,1610,
08MH024,1,16-01-74,2400,
08MH024,1,17-01-74,2800,
08MH024,1,18-01-74,2400,
08MH024,1,19-01-74,2220,
08MH024,1,20-01-74,2110,
08MH024,1,21-01-74,1990,
08MH024,1,22-01-74,1890,
08MH024,1,23-01-74,1830,
08MH024,1,24-01-74,1800,
08MH024,1,25-01-74,1860,
08MH024,1,26-01-74,1850,
08MH024,1,27-01-74,1720,
08MH024,1,28-01-74,1660,
08MH024,1,29-01-74,1660,
08MH024,1,30-01-74,1750,
08MH024,1,31-01-74,1650,
08MH024,1,1/2/74,1580,
08MH024,1,2/2/74,1530,
08MH024,1,3/2/74,1520,
08MH024,1,4/2/74,1610,
08MH024,1,5/2/74,1620,
08MH024,1,6/2/74,1540,
08MH024,1,7/2/74,1480,
08MH024,1,8/2/74,1450,
08MH024,1,9/2/74,1430,
08MH024,1,10/2/74,1400,
08MH024,1,11/2/74,1380,
08MH024,1,12/2/74,1360,
08MH024,1,13-02-74,1360,
08MH024,1,14-02-74,1340,
08MH024,1,15-02-74,1330,
08MH024,1,16-02-74,1300,
08MH024,1,17-02-74,1290,
08MH024,1,18-02-74,1270,
08MH024,1,19-02-74,1280,
08MH024,1,20-02-74,1270,
08MH024,1,21-02-74,1240,
08MH024,1,22-02-74,1250,
08MH024,1,23-02-74,1230,
08MH024,1,24-02-74,1200,
08MH024,1,25-02-74,1200,
08MH024,1,26-02-74,1210,
08MH024,1,27-02-74,1230,
08MH024,1,28-02-74,1220,
08MH024,1,1/3/74,1240,
08MH024,1,2/3/74,1190,
08MH024,1,3/3/74,1160,
08MH024,1,4/3/74,1150,
08MH024,1,5/3/74,1140,
08MH024,1,6/3/74,1140,
08MH024,1,7/3/74,1120,
08MH024,1,8/3/74,1100,
08MH024,1,9/3/74,1070,
08MH024,1,10/3/74,1130,
08MH024,1,11/3/74,1210,
08MH024,1,12/3/74,1260,
08MH024,1,13-03-74,1300,
08MH024,1,14-03-74,1290,
08MH024,1,15-03-74,1240,
08MH024,1,16-03-74,1260,
08MH024,1,17-03-74,1590,
08MH024,1,18-03-74,1650,
08MH024,1,19-03-74,1580,
08MH024,1,20-03-74,1510,
08MH024,1,21-03-74,1450,
08MH024,1,22-03-74,1380,
08MH024,1,23-03-74,1350,
08MH024,1,24-03-74,1310,
08MH024,1,25-03-74,1250,
08MH024,1,26-03-74,1300,
08MH024,1,27-03-74,1390,
08MH024,1,28-03-74,1480,
08MH024,1,29-03-74,1590,
08MH024,1,30-03-74,1620,
08MH024,1,31-03-74,1610,
08MH024,1,1/4/74,1620,
08MH024,1,2/4/74,1660,
08MH024,1,3/4/74,1690,
08MH024,1,4/4/74,1730,
08MH024,1,5/4/74,1760,
08MH024,1,6/4/74,1870,
08MH024,1,7/4/74,1950,
08MH024,1,8/4/74,1960,
08MH024,1,9/4/74,2010,
08MH024,1,10/4/74,2060,
08MH024,1,11/4/74,2070,
08MH024,1,12/4/74,2210,
08MH024,1,13-04-74,2260,
08MH024,1,14-04-74,2310,
08MH024,1,15-04-74,2400,
08MH024,1,16-04-74,2500,
08MH024,1,17-04-74,2650,
08MH024,1,18-04-74,2790,
08MH024,1,19-04-74,2860,
08MH024,1,20-04-74,3000,
08MH024,1,21-04-74,3140,
08MH024,1,22-04-74,3260,
08MH024,1,23-04-74,3400,
08MH024,1,24-04-74,3480,
08MH024,1,25-04-74,3770,
08MH024,1,26-04-74,4080,
08MH024,1,27-04-74,4250,
08MH024,1,28-04-74,4500,
08MH024,1,29-04-74,4840,
08MH024,1,30-04-74,5240,
08MH024,1,1/5/74,5320,
08MH024,1,2/5/74,5640,
08MH024,1,3/5/74,5920,
08MH024,1,4/5/74,6230,
08MH024,1,5/5/74,6260,
08MH024,1,6/5/74,6290,
08MH024,1,7/5/74,6600,
08MH024,1,8/5/74,7080,
08MH024,1,9/5/74,7160,
08MH024,1,10/5/74,7390,
08MH024,1,11/5/74,7530,
08MH024,1,12/5/74,7420,
08MH024,1,13-05-74,7110,
08MH024,1,14-05-74,6740,
08MH024,1,15-05-74,6340,
08MH024,1,16-05-74,5950,
08MH024,1,17-05-74,5610,
08MH024,1,18-05-74,5380,
08MH024,1,19-05-74,5610,
08MH024,1,20-05-74,5470,
08MH024,1,21-05-74,5410,
08MH024,1,22-05-74,5380,
08MH024,1,23-05-74,5320,
08MH024,1,24-05-74,5640,
08MH024,1,25-05-74,6170,
08MH024,1,26-05-74,6990,
08MH024,1,27-05-74,7310,
08MH024,1,28-05-74,7330,
08MH024,1,29-05-74,7560,
08MH024,1,30-05-74,7760,
08MH024,1,31-05-74,7700,
08MH024,1,1/6/74,7450,
08MH024,1,2/6/74,7450,
08MH024,1,3/6/74,7650,
08MH024,1,4/6/74,7960,
08MH024,1,5/6/74,8070,
08MH024,1,6/6/74,8270,
08MH024,1,7/6/74,8330,
08MH024,1,8/6/74,8010,
08MH024,1,9/6/74,7760,
08MH024,1,10/6/74,7530,
08MH024,1,11/6/74,7590,
08MH024,1,12/6/74,7900,
08MH024,1,13-06-74,8300,
08MH024,1,14-06-74,8720,
08MH024,1,15-06-74,9230,
08MH024,1,16-06-74,9740,
08MH024,1,17-06-74,10300,
08MH024,1,18-06-74,10900,
08MH024,1,19-06-74,11800,
08MH024,1,20-06-74,12700,
08MH024,1,21-06-74,13100,
08MH024,1,22-06-74,13000,
08MH024,1,23-06-74,12900,
08MH024,1,24-06-74,12600,
08MH024,1,25-06-74,12300,
08MH024,1,26-06-74,12100,
08MH024,1,27-06-74,12000,
08MH024,1,28-06-74,11500,
08MH024,1,29-06-74,10900,
08MH024,1,30-06-74,10400,
08MH024,1,1/7/74,10300,
08MH024,1,2/7/74,9970,
08MH024,1,3/7/74,9540,
08MH024,1,4/7/74,9490,
08MH024,1,5/7/74,9540,
08MH024,1,6/7/74,9370,
08MH024,1,7/7/74,9170,
08MH024,1,8/7/74,9230,
08MH024,1,9/7/74,9200,
08MH024,1,10/7/74,9090,
08MH024,1,11/7/74,8750,
08MH024,1,12/7/74,8470,
08MH024,1,13-07-74,8330,
08MH024,1,14-07-74,8330,
08MH024,1,15-07-74,8440,
08MH024,1,16-07-74,8500,
08MH024,1,17-07-74,8440,
08MH024,1,18-07-74,8690,
08MH024,1,19-07-74,9000,
08MH024,1,20-07-74,9060,
08MH024,1,21-07-74,9060,
08MH024,1,22-07-74,9060,
08MH024,1,23-07-74,9090,
08MH024,1,24-07-74,8950,
08MH024,1,25-07-74,8610,
08MH024,1,26-07-74,8350,
08MH024,1,27-07-74,8210,
08MH024,1,28-07-74,8070,
08MH024,1,29-07-74,7820,
08MH024,1,30-07-74,7650,
08MH024,1,31-07-74,7450,
08MH024,1,1/8/74,7310,
08MH024,1,2/8/74,7310,
08MH024,1,3/8/74,7450,
08MH024,1,4/8/74,7420,
08MH024,1,5/8/74,7190,
08MH024,1,6/8/74,7050,
08MH024,1,7/8/74,6820,
08MH024,1,8/8/74,6680,
08MH024,1,9/8/74,6510,
08MH024,1,10/8/74,6260,
08MH024,1,11/8/74,5860,
08MH024,1,12/8/74,5550,
08MH024,1,13-08-74,5380,
08MH024,1,14-08-74,5800,
08MH024,1,15-08-74,5550,
08MH024,1,16-08-74,5350,
08MH024,1,17-08-74,5150,
08MH024,1,18-08-74,4960,
08MH024,1,19-08-74,4790,
08MH024,1,20-08-74,4670,
08MH024,1,21-08-74,4590,
08MH024,1,22-08-74,4560,
08MH024,1,23-08-74,4530,
08MH024,1,24-08-74,4450,
08MH024,1,25-08-74,4360,
08MH024,1,26-08-74,4250,
08MH024,1,27-08-74,4190,
08MH024,1,28-08-74,4220,
08MH024,1,29-08-74,4250,
08MH024,1,30-08-74,4250,
08MH024,1,31-08-74,4190,
08MH024,1,1/9/74,4130,
08MH024,1,2/9/74,4080,
08MH024,1,3/9/74,3990,
08MH024,1,4/9/74,3940,
08MH024,1,5/9/74,3820,
08MH024,1,6/9/74,3740,
08MH024,1,7/9/74,3650,
08MH024,1,8/9/74,3540,
08MH024,1,9/9/74,3510,
08MH024,1,10/9/74,3600,
08MH024,1,11/9/74,3710,
08MH024,1,12/9/74,3710,
08MH024,1,13-09-74,3680,
08MH024,1,14-09-74,3650,
08MH024,1,15-09-74,3600,
08MH024,1,16-09-74,3400,
08MH024,1,17-09-74,3200,
08MH024,1,18-09-74,3030,
